"state_name","district_name","crop","production","area_rounded"
"Tamil Nadu","COIMBATORE","Jowar","61651","79210"
"Tamil Nadu","COIMBATORE","Maize","115949","21528"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","1760","4395"
"Tamil Nadu","COIMBATORE","Onion","37638","3223"
"Tamil Nadu","COIMBATORE","Ragi","311","115"
"Tamil Nadu","COIMBATORE","Rapeseed &Mustard",,"1"
"Tamil Nadu","COIMBATORE","Sesamum","540","1183"
"Tamil Nadu","COIMBATORE","Sugarcane","1305713","9456"
"Tamil Nadu","COIMBATORE","Sunflower","466","255"
"Tamil Nadu","COIMBATORE","Sweet potato","17","1"
"Tamil Nadu","COIMBATORE","Tapioca","47343","1173"
"Tamil Nadu","COIMBATORE","Tobacco","520","348"
"Tamil Nadu","COIMBATORE","Turmeric","21076","2789"
"Tamil Nadu","COIMBATORE","Urad","1609","2304"
"Tamil Nadu","COIMBATORE","Rice","24456","6479"
"Tamil Nadu","COIMBATORE","Small millets","8","6"
"Tamil Nadu","COIMBATORE","Arecanut","3192","1678"
"Tamil Nadu","COIMBATORE","Arhar/Tur","276","394"
"Tamil Nadu","COIMBATORE","Bajra","943","569"
"Tamil Nadu","COIMBATORE","Banana","442181","12126"
"Tamil Nadu","COIMBATORE","Black pepper","25","129"
"Tamil Nadu","COIMBATORE","Cardamom","63","808"
"Tamil Nadu","COIMBATORE","Cashewnut","160","280"
"Tamil Nadu","COIMBATORE","Castor seed","73","198"
"Tamil Nadu","COIMBATORE","Coconut ","15978","107106"
"Tamil Nadu","COIMBATORE","Coriander","567","1022"
"Tamil Nadu","COIMBATORE","Cotton(lint)","2609","1997"
"Tamil Nadu","COIMBATORE","Dry chillies","3024","1782"
"Tamil Nadu","COIMBATORE","Gram","3887","5245"
"Tamil Nadu","COIMBATORE","Groundnut","28061","14944"
"Tamil Nadu","COIMBATORE","Horse-gram","1176","3333"
"Tamil Nadu","COIMBATORE","Jowar","33475","74291"
"Tamil Nadu","COIMBATORE","Maize","111874","21203"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","1953","3339"
"Tamil Nadu","COIMBATORE","Onion","39537","3372"
"Tamil Nadu","COIMBATORE","Ragi","165","82"
"Tamil Nadu","COIMBATORE","Sesamum","263","982"
"Tamil Nadu","COIMBATORE","Small millets","8","10"
"Tamil Nadu","COIMBATORE","Sugarcane","805913","7174"
"Tamil Nadu","COIMBATORE","Sunflower","696","438"
"Tamil Nadu","COIMBATORE","Tapioca","47394","1123"
"Tamil Nadu","COIMBATORE","Tobacco","794","531"
"Tamil Nadu","COIMBATORE","Turmeric","12181","1907"
"Tamil Nadu","COIMBATORE","Urad","536","2059"
"Tamil Nadu","COIMBATORE","Rice","25437","2573"
"Tamil Nadu","COIMBATORE","Small millets","6","8"
"Tamil Nadu","COIMBATORE","Arecanut","3305","1608"
"Tamil Nadu","COIMBATORE","Arhar/Tur","67","271"
"Tamil Nadu","COIMBATORE","Bajra","1548","111"
"Tamil Nadu","COIMBATORE","Banana","487742","9805"
"Tamil Nadu","COIMBATORE","Black pepper","25","127"
"Tamil Nadu","COIMBATORE","Cardamom","63","808"
"Tamil Nadu","COIMBATORE","Cashewnut","141","120"
"Tamil Nadu","COIMBATORE","Castor seed","81","92"
"Tamil Nadu","COIMBATORE","Coconut ","12406000","76902"
"Tamil Nadu","COIMBATORE","Coriander","250","194"
"Tamil Nadu","COIMBATORE","Cotton(lint)","2220","1184"
"Tamil Nadu","COIMBATORE","Dry chillies","712","986"
"Tamil Nadu","COIMBATORE","Dry ginger","40","2"
"Tamil Nadu","COIMBATORE","Gram","3681","1620"
"Tamil Nadu","COIMBATORE","Groundnut","27278","8255"
"Tamil Nadu","COIMBATORE","Horse-gram","1038","1939"
"Tamil Nadu","COIMBATORE","Jowar","18434","34484"
"Tamil Nadu","COIMBATORE","Maize","146154","5692"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","1123","1565"
"Tamil Nadu","COIMBATORE","Onion","29198","779"
"Tamil Nadu","COIMBATORE","Ragi","86","43"
"Tamil Nadu","COIMBATORE","Sesamum","369","873"
"Tamil Nadu","COIMBATORE","Small millets","6","8"
"Tamil Nadu","COIMBATORE","Sugarcane","812334","2581"
"Tamil Nadu","COIMBATORE","Sunflower","426","29"
"Tamil Nadu","COIMBATORE","Sweet potato","27","2"
"Tamil Nadu","COIMBATORE","Tapioca","43875","797"
"Tamil Nadu","COIMBATORE","Tobacco","676","132"
"Tamil Nadu","COIMBATORE","Turmeric","12451","1221"
"Tamil Nadu","COIMBATORE","Urad","849","1094"
"Tamil Nadu","COIMBATORE","Rice","9884","2817"
"Tamil Nadu","COIMBATORE","Small millets","5","5"
"Tamil Nadu","COIMBATORE","Arecanut","3324","1651"
"Tamil Nadu","COIMBATORE","Arhar/Tur","208","272"
"Tamil Nadu","COIMBATORE","Bajra","185","123"
"Tamil Nadu","COIMBATORE","Banana","392089","9617"
"Tamil Nadu","COIMBATORE","Black pepper","27","129"
"Tamil Nadu","COIMBATORE","Cardamom","63","808"
"Tamil Nadu","COIMBATORE","Cashewnut","56","111"
"Tamil Nadu","COIMBATORE","Castor seed","29","80"
"Tamil Nadu","COIMBATORE","Coconut ","1150800","79532"
"Tamil Nadu","COIMBATORE","Coriander","129","357"
"Tamil Nadu","COIMBATORE","Cotton(lint)","3010","948"
"Tamil Nadu","COIMBATORE","Dry chillies","427","800"
"Tamil Nadu","COIMBATORE","Dry ginger","32","2"
"Tamil Nadu","COIMBATORE","Gram","1440","1989"
"Tamil Nadu","COIMBATORE","Groundnut","12651","7201"
"Tamil Nadu","COIMBATORE","Horse-gram","687","2009"
"Tamil Nadu","COIMBATORE","Jowar","14835","33081"
"Tamil Nadu","COIMBATORE","Maize","28486","5130"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","1248","1822"
"Tamil Nadu","COIMBATORE","Onion","12535","858"
"Tamil Nadu","COIMBATORE","Ragi","217","80"
"Tamil Nadu","COIMBATORE","Sesamum","206","695"
"Tamil Nadu","COIMBATORE","Sugarcane","167702","1813"
"Tamil Nadu","COIMBATORE","Sunflower","9","7"
"Tamil Nadu","COIMBATORE","Sweet potato","15","1"
"Tamil Nadu","COIMBATORE","Tapioca","21061","600"
"Tamil Nadu","COIMBATORE","Tobacco","351","235"
"Tamil Nadu","COIMBATORE","Turmeric","7507","1285"
"Tamil Nadu","COIMBATORE","Urad","387","1017"
"Tamil Nadu","COIMBATORE","Arhar/Tur","214","316"
"Tamil Nadu","COIMBATORE","Castor seed","59","32"
"Tamil Nadu","COIMBATORE","Cotton(lint)","2269","878"
"Tamil Nadu","COIMBATORE","Groundnut","13090","6440"
"Tamil Nadu","COIMBATORE","Horse-gram","509","1649"
"Tamil Nadu","COIMBATORE","Maize","22512","3847"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","683","1485"
"Tamil Nadu","COIMBATORE","Ragi","137","57"
"Tamil Nadu","COIMBATORE","Rice","10419","2666"
"Tamil Nadu","COIMBATORE","Sunflower","4","3"
"Tamil Nadu","COIMBATORE","Urad","677","994"
"Tamil Nadu","COIMBATORE","Gram","1162","1619"
"Tamil Nadu","COIMBATORE","Sugarcane","175225","1505"
"Tamil Nadu","COIMBATORE","Bajra","201","91"
"Tamil Nadu","COIMBATORE","Cotton(lint)","5227","1316"
"Tamil Nadu","COIMBATORE","Groundnut","13612","5420"
"Tamil Nadu","COIMBATORE","Jowar","13059","18112"
"Tamil Nadu","COIMBATORE","Maize","16962","2119"
"Tamil Nadu","COIMBATORE","Ragi","50","19"
"Tamil Nadu","COIMBATORE","Rice","10486","2629"
"Tamil Nadu","COIMBATORE","Bajra","9","3"
"Tamil Nadu","COIMBATORE","Cotton(lint)","325","118"
"Tamil Nadu","COIMBATORE","Groundnut","4278","1657"
"Tamil Nadu","COIMBATORE","Jowar","5655","5002"
"Tamil Nadu","COIMBATORE","Maize","16166","2325"
"Tamil Nadu","COIMBATORE","Rapeseed &Mustard","1","3"
"Tamil Nadu","COIMBATORE","Wheat",,"3"
"Tamil Nadu","COIMBATORE","Arecanut","3280","1732"
"Tamil Nadu","COIMBATORE","Arhar/Tur","269","309"
"Tamil Nadu","COIMBATORE","Banana","339894","8634"
"Tamil Nadu","COIMBATORE","Black pepper","27","129"
"Tamil Nadu","COIMBATORE","Cardamom","63","808"
"Tamil Nadu","COIMBATORE","Cashewnut","28","105"
"Tamil Nadu","COIMBATORE","Castor seed","11","32"
"Tamil Nadu","COIMBATORE","Coconut ","1250800000","82704"
"Tamil Nadu","COIMBATORE","Coriander","81","173"
"Tamil Nadu","COIMBATORE","Dry chillies","274","628"
"Tamil Nadu","COIMBATORE","Dry ginger","11","1"
"Tamil Nadu","COIMBATORE","Gram","1004","1562"
"Tamil Nadu","COIMBATORE","Horse-gram","781","1661"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","1165","1922"
"Tamil Nadu","COIMBATORE","Onion","10636","891"
"Tamil Nadu","COIMBATORE","Small millets","2","2"
"Tamil Nadu","COIMBATORE","Sugarcane","192425","1484"
"Tamil Nadu","COIMBATORE","Sunflower","88","48"
"Tamil Nadu","COIMBATORE","Tapioca","24556","652"
"Tamil Nadu","COIMBATORE","Tobacco","232","86"
"Tamil Nadu","COIMBATORE","Turmeric","27931","2454"
"Tamil Nadu","COIMBATORE","Urad","990","1391"
"Tamil Nadu","COIMBATORE","Arhar/Tur","88","212"
"Tamil Nadu","COIMBATORE","Castor seed","11.39","64"
"Tamil Nadu","COIMBATORE","Cotton(lint)","979","558"
"Tamil Nadu","COIMBATORE","Groundnut","8549","5434"
"Tamil Nadu","COIMBATORE","Horse-gram","638","1616"
"Tamil Nadu","COIMBATORE","Maize","16919","4601"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","300","1398"
"Tamil Nadu","COIMBATORE","Ragi","47","25"
"Tamil Nadu","COIMBATORE","Rice","7890","2156"
"Tamil Nadu","COIMBATORE","Sunflower","5","4"
"Tamil Nadu","COIMBATORE","Urad","526","987"
"Tamil Nadu","COIMBATORE","Gram","929","1295"
"Tamil Nadu","COIMBATORE","Sugarcane","147841","1404"
"Tamil Nadu","COIMBATORE","Bajra","128","56"
"Tamil Nadu","COIMBATORE","Castor seed","23","66"
"Tamil Nadu","COIMBATORE","Cotton(lint)","768","336"
"Tamil Nadu","COIMBATORE","Groundnut","10788","4341"
"Tamil Nadu","COIMBATORE","Horse-gram","930","969"
"Tamil Nadu","COIMBATORE","Jowar","16636","18516"
"Tamil Nadu","COIMBATORE","Maize","20147","3082"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","486","677"
"Tamil Nadu","COIMBATORE","Onion","12036","708"
"Tamil Nadu","COIMBATORE","Ragi","22","8"
"Tamil Nadu","COIMBATORE","Rice","10139","2158"
"Tamil Nadu","COIMBATORE","Sunflower","2","1"
"Tamil Nadu","COIMBATORE","Urad","543","646"
"Tamil Nadu","COIMBATORE","Bajra","36","18"
"Tamil Nadu","COIMBATORE","Cotton(lint)","29","12"
"Tamil Nadu","COIMBATORE","Groundnut","1601","714"
"Tamil Nadu","COIMBATORE","Horse-gram","840","880"
"Tamil Nadu","COIMBATORE","Jowar","6469","6485"
"Tamil Nadu","COIMBATORE","Maize","15650","2361"
"Tamil Nadu","COIMBATORE","Moong(Green Gram)","240","297"
"Tamil Nadu","COIMBATORE","Onion","661","78"
"Tamil Nadu","COIMBATORE","Ragi","8","2"
"Tamil Nadu","COIMBATORE","Rapeseed &Mustard","1","3"
"Tamil Nadu","COIMBATORE","Urad","131","153"
"Tamil Nadu","COIMBATORE","Arecanut","3686","1817"
"Tamil Nadu","COIMBATORE","Arhar/Tur","526","544"
"Tamil Nadu","COIMBATORE","Banana","324506","7412"
"Tamil Nadu","COIMBATORE","Black pepper","26","128"
"Tamil Nadu","COIMBATORE","Cardamom","63","808"
"Tamil Nadu","COIMBATORE","Cashewnut","29","103"
"Tamil Nadu","COIMBATORE","Coconut ","1212000000","84531"
"Tamil Nadu","COIMBATORE","Coriander","48","138"
"Tamil Nadu","COIMBATORE","Dry chillies","131","481"
"Tamil Nadu","COIMBATORE","Gram","811","1162"
"Tamil Nadu","COIMBATORE","Sugarcane","121181","1170"
"Tamil Nadu","COIMBATORE","Sweet potato","42","2"
"Tamil Nadu","COIMBATORE","Tapioca","10174","340"
"Tamil Nadu","COIMBATORE","Tobacco","159","100"
"Tamil Nadu","COIMBATORE","Turmeric","6472","1203"
"Tamil Nadu","CUDDALORE","Banana","79293","3201"
"Tamil Nadu","CUDDALORE","Horse-gram","50","90"
"Tamil Nadu","CUDDALORE","Onion","340","42"
"Tamil Nadu","CUDDALORE","Sesamum","3840","6863"
"Tamil Nadu","CUDDALORE","Small millets","1900","1718"
"Tamil Nadu","CUDDALORE","Arhar/Tur","230","461"
"Tamil Nadu","CUDDALORE","Bajra","15120","6184"
"Tamil Nadu","CUDDALORE","Banana","102500","3459"
"Tamil Nadu","CUDDALORE","Cashewnut","3720","24185"
"Tamil Nadu","CUDDALORE","Castor seed","10","10"
"Tamil Nadu","CUDDALORE","Coriander","420","5101"
"Tamil Nadu","CUDDALORE","Cotton(lint)","2840","2147"
"Tamil Nadu","CUDDALORE","Dry chillies","150","253"
"Tamil Nadu","CUDDALORE","Groundnut","85120","40268"
"Tamil Nadu","CUDDALORE","Jowar","2370","2677"
"Tamil Nadu","CUDDALORE","Maize","10","3"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","3380","4441"
"Tamil Nadu","CUDDALORE","Onion","920","121"
"Tamil Nadu","CUDDALORE","Pulses total","24780","43239"
"Tamil Nadu","CUDDALORE","Ragi","2130","789"
"Tamil Nadu","CUDDALORE","Rapeseed &Mustard","10","17"
"Tamil Nadu","CUDDALORE","Rice","358110","116625"
"Tamil Nadu","CUDDALORE","Sugarcane","28322000","23826"
"Tamil Nadu","CUDDALORE","Sunflower","20","19"
"Tamil Nadu","CUDDALORE","Sweet potato","1800","124"
"Tamil Nadu","CUDDALORE","Tapioca","263850","6743"
"Tamil Nadu","CUDDALORE","Tobacco","30","21"
"Tamil Nadu","CUDDALORE","Total foodgrain","404470","171235"
"Tamil Nadu","CUDDALORE","Turmeric","70","12"
"Tamil Nadu","CUDDALORE","Urad","21070","37967"
"Tamil Nadu","CUDDALORE","Arhar/Tur","3760","4352"
"Tamil Nadu","CUDDALORE","Bajra","30964","11886"
"Tamil Nadu","CUDDALORE","Cotton(lint)","4047","2299"
"Tamil Nadu","CUDDALORE","Groundnut","122750","50001"
"Tamil Nadu","CUDDALORE","Horse-gram","162","324"
"Tamil Nadu","CUDDALORE","Jowar","6369","5940"
"Tamil Nadu","CUDDALORE","Maize","50","30"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","2099","4037"
"Tamil Nadu","CUDDALORE","Pulses total","38552","61861"
"Tamil Nadu","CUDDALORE","Ragi","2515","1153"
"Tamil Nadu","CUDDALORE","Rice","418149","121285"
"Tamil Nadu","CUDDALORE","Sesamum","2994","8631"
"Tamil Nadu","CUDDALORE","Sunflower","64","65"
"Tamil Nadu","CUDDALORE","Total foodgrain","50177","205799"
"Tamil Nadu","CUDDALORE","Urad","31984","50769"
"Tamil Nadu","CUDDALORE","Banana","90226","3045"
"Tamil Nadu","CUDDALORE","Cashewnut","3393","22030"
"Tamil Nadu","CUDDALORE","Castor seed","235","424"
"Tamil Nadu","CUDDALORE","Coriander","420","5118"
"Tamil Nadu","CUDDALORE","Dry chillies","27","45"
"Tamil Nadu","CUDDALORE","Onion","187","24"
"Tamil Nadu","CUDDALORE","Sugarcane","4401890","32654"
"Tamil Nadu","CUDDALORE","Tapioca","191537","4895"
"Tamil Nadu","CUDDALORE","Turmeric","176","29"
"Tamil Nadu","CUDDALORE","Arhar/Tur","3262","4798"
"Tamil Nadu","CUDDALORE","Bajra","22091","12353"
"Tamil Nadu","CUDDALORE","Castor seed","155","303"
"Tamil Nadu","CUDDALORE","Cotton(lint)","3778","2926"
"Tamil Nadu","CUDDALORE","Groundnut","91364","44409"
"Tamil Nadu","CUDDALORE","Horse-gram","206","492"
"Tamil Nadu","CUDDALORE","Jowar","4555","5911"
"Tamil Nadu","CUDDALORE","Maize","194","97"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","2397","4943"
"Tamil Nadu","CUDDALORE","Ragi","3072","2336"
"Tamil Nadu","CUDDALORE","Rice","447523","127843"
"Tamil Nadu","CUDDALORE","Sesamum","3629","8001"
"Tamil Nadu","CUDDALORE","Sunflower","21","21"
"Tamil Nadu","CUDDALORE","Urad","30231","54373"
"Tamil Nadu","CUDDALORE","Varagu","1789","1728"
"Tamil Nadu","CUDDALORE","Banana","79293","3201"
"Tamil Nadu","CUDDALORE","Cashewnut","4946","20354"
"Tamil Nadu","CUDDALORE","Coriander","251","2557"
"Tamil Nadu","CUDDALORE","Dry chillies","40","71"
"Tamil Nadu","CUDDALORE","Guar seed","408093","38500"
"Tamil Nadu","CUDDALORE","Onion","340","42"
"Tamil Nadu","CUDDALORE","Sannhamp","10","14"
"Tamil Nadu","CUDDALORE","Sugarcane","4196384","38500"
"Tamil Nadu","CUDDALORE","Sweet potato","17360","1432"
"Tamil Nadu","CUDDALORE","Tapioca","131065","3599"
"Tamil Nadu","CUDDALORE","Turmeric","310","55"
"Tamil Nadu","CUDDALORE","Arhar/Tur","2508","3689"
"Tamil Nadu","CUDDALORE","Bajra","19847","10493"
"Tamil Nadu","CUDDALORE","Castor seed","206","401"
"Tamil Nadu","CUDDALORE","Cotton(lint)","2561","1693"
"Tamil Nadu","CUDDALORE","Groundnut","81164","40836"
"Tamil Nadu","CUDDALORE","Horse-gram","85","196"
"Tamil Nadu","CUDDALORE","Jowar","3972","4473"
"Tamil Nadu","CUDDALORE","Maize","160","80"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","2486","5323"
"Tamil Nadu","CUDDALORE","Other Cereals & Millets","1386","1339"
"Tamil Nadu","CUDDALORE","Other Kharif pulses","243","1053"
"Tamil Nadu","CUDDALORE","Ragi","1624","1421"
"Tamil Nadu","CUDDALORE","Rice","472024","123804"
"Tamil Nadu","CUDDALORE","Sesamum","3954","7986"
"Tamil Nadu","CUDDALORE","Urad","30321","54534"
"Tamil Nadu","CUDDALORE","Banana","99878","4032"
"Tamil Nadu","CUDDALORE","Cashewnut","5959","31583"
"Tamil Nadu","CUDDALORE","Coriander","321","3272"
"Tamil Nadu","CUDDALORE","Dry chillies","36","67"
"Tamil Nadu","CUDDALORE","Onion","461","57"
"Tamil Nadu","CUDDALORE","Sannhamp","32","44"
"Tamil Nadu","CUDDALORE","Sugarcane","4097088","37589"
"Tamil Nadu","CUDDALORE","Tapioca","134961","3706"
"Tamil Nadu","CUDDALORE","Turmeric","392","72"
"Tamil Nadu","CUDDALORE","Arhar/Tur","240","367"
"Tamil Nadu","CUDDALORE","Bajra","10050","4083"
"Tamil Nadu","CUDDALORE","Cotton(lint)","2410","1877"
"Tamil Nadu","CUDDALORE","Groundnut","68800","27879"
"Tamil Nadu","CUDDALORE","Jowar","900","1993"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","470","3623"
"Tamil Nadu","CUDDALORE","Ragi","610","246"
"Tamil Nadu","CUDDALORE","Rice","402810","108375"
"Tamil Nadu","CUDDALORE","Sesamum","3160","6841"
"Tamil Nadu","CUDDALORE","Sunflower","10","5"
"Tamil Nadu","CUDDALORE","Urad","9240","36759"
"Tamil Nadu","CUDDALORE","Sugarcane","4425800","39126"
"Tamil Nadu","CUDDALORE","Arhar/Tur","170","312"
"Tamil Nadu","CUDDALORE","Bajra","4825","2705"
"Tamil Nadu","CUDDALORE","Castor seed","94","136"
"Tamil Nadu","CUDDALORE","Cotton(lint)","1267","668"
"Tamil Nadu","CUDDALORE","Groundnut","58310","26138"
"Tamil Nadu","CUDDALORE","Horse-gram","27","107"
"Tamil Nadu","CUDDALORE","Jowar","73","199"
"Tamil Nadu","CUDDALORE","Korra","103","83"
"Tamil Nadu","CUDDALORE","Maize","727","325"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","574","2234"
"Tamil Nadu","CUDDALORE","Other Kharif pulses","70","310"
"Tamil Nadu","CUDDALORE","Ragi","585","333"
"Tamil Nadu","CUDDALORE","Rice","281708","102336"
"Tamil Nadu","CUDDALORE","Sesamum","1301","4534"
"Tamil Nadu","CUDDALORE","Sunflower","272","235"
"Tamil Nadu","CUDDALORE","Urad","12419","31732"
"Tamil Nadu","CUDDALORE","Varagu","5730","4754"
"Tamil Nadu","CUDDALORE","Gram","2","5"
"Tamil Nadu","CUDDALORE","Ash Gourd","0","4"
"Tamil Nadu","CUDDALORE","Banana","104971","3753"
"Tamil Nadu","CUDDALORE","Bhindi","522","70"
"Tamil Nadu","CUDDALORE","Bitter Gourd","0","58"
"Tamil Nadu","CUDDALORE","Bottle Gourd","0","1"
"Tamil Nadu","CUDDALORE","Brinjal","1906","250"
"Tamil Nadu","CUDDALORE","Cashewnut","19178","28083"
"Tamil Nadu","CUDDALORE","Citrus Fruit","67","60"
"Tamil Nadu","CUDDALORE","Coconut ","35700","2670"
"Tamil Nadu","CUDDALORE","Coriander","769","4182"
"Tamil Nadu","CUDDALORE","Cucumber","0","9"
"Tamil Nadu","CUDDALORE","Drum Stick","0","59"
"Tamil Nadu","CUDDALORE","Dry chillies","100","169"
"Tamil Nadu","CUDDALORE","Jack Fruit","5966","527"
"Tamil Nadu","CUDDALORE","Lab-Lab","0","30"
"Tamil Nadu","CUDDALORE","Mango","3373","563"
"Tamil Nadu","CUDDALORE","Onion","1023","121"
"Tamil Nadu","CUDDALORE","Other Fresh Fruits","0","4"
"Tamil Nadu","CUDDALORE","Other Vegetables","0","128"
"Tamil Nadu","CUDDALORE","Pome Fruit","2579","493"
"Tamil Nadu","CUDDALORE","Pump Kin","0","4"
"Tamil Nadu","CUDDALORE","Redish","0","4"
"Tamil Nadu","CUDDALORE","Ribed Guard","0","3"
"Tamil Nadu","CUDDALORE","Snak Guard","0","172"
"Tamil Nadu","CUDDALORE","Sugarcane","4598700","40269"
"Tamil Nadu","CUDDALORE","Sweet potato","540","69"
"Tamil Nadu","CUDDALORE","Tapioca","205397","4923"
"Tamil Nadu","CUDDALORE","Tomato","135","11"
"Tamil Nadu","CUDDALORE","Turmeric","149","40"
"Tamil Nadu","CUDDALORE","Arhar/Tur","342","559"
"Tamil Nadu","CUDDALORE","Bajra","7082","4748"
"Tamil Nadu","CUDDALORE","Castor seed","52","73"
"Tamil Nadu","CUDDALORE","Cotton(lint)","1031","602"
"Tamil Nadu","CUDDALORE","Groundnut","69395","27404"
"Tamil Nadu","CUDDALORE","Horse-gram","10","37"
"Tamil Nadu","CUDDALORE","Jowar","817","1784"
"Tamil Nadu","CUDDALORE","Korra","19","15"
"Tamil Nadu","CUDDALORE","Maize","3805","1886"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","464","1714"
"Tamil Nadu","CUDDALORE","Other Kharif pulses","57","241"
"Tamil Nadu","CUDDALORE","Ragi","563","277"
"Tamil Nadu","CUDDALORE","Rice","317655","104162"
"Tamil Nadu","CUDDALORE","Sesamum","2501","7575"
"Tamil Nadu","CUDDALORE","Small millets","2177","2158"
"Tamil Nadu","CUDDALORE","Sunflower","410","317"
"Tamil Nadu","CUDDALORE","Urad","10382","31396"
"Tamil Nadu","CUDDALORE","Varagu","2158","2069"
"Tamil Nadu","CUDDALORE","Ash Gourd","0","11"
"Tamil Nadu","CUDDALORE","Banana","93525","3756"
"Tamil Nadu","CUDDALORE","Bhindi","546","78"
"Tamil Nadu","CUDDALORE","Bitter Gourd","0","57"
"Tamil Nadu","CUDDALORE","Brinjal","3309","296"
"Tamil Nadu","CUDDALORE","Cashewnut","22157","28497"
"Tamil Nadu","CUDDALORE","Citrus Fruit","63","60"
"Tamil Nadu","CUDDALORE","Coconut ","39100","2652"
"Tamil Nadu","CUDDALORE","Coriander","2421","5996"
"Tamil Nadu","CUDDALORE","Cucumber","0","23"
"Tamil Nadu","CUDDALORE","Drum Stick","0","69"
"Tamil Nadu","CUDDALORE","Dry chillies","79","149"
"Tamil Nadu","CUDDALORE","Jack Fruit","5111","529"
"Tamil Nadu","CUDDALORE","Lab-Lab","0","31"
"Tamil Nadu","CUDDALORE","Mango","2372","571"
"Tamil Nadu","CUDDALORE","Onion","748","83"
"Tamil Nadu","CUDDALORE","Other Citrus Fruit","0","1"
"Tamil Nadu","CUDDALORE","Other Fresh Fruits","0","10"
"Tamil Nadu","CUDDALORE","Other Vegetables","0","143"
"Tamil Nadu","CUDDALORE","Pome Fruit","3504","499"
"Tamil Nadu","CUDDALORE","Pump Kin","0","8"
"Tamil Nadu","CUDDALORE","Redish","0","7"
"Tamil Nadu","CUDDALORE","Ribed Guard","0","4"
"Tamil Nadu","CUDDALORE","Snak Guard","0","181"
"Tamil Nadu","CUDDALORE","Sugarcane","4042121","34061"
"Tamil Nadu","CUDDALORE","Sweet potato","531","59"
"Tamil Nadu","CUDDALORE","Tapioca","177563","5168"
"Tamil Nadu","CUDDALORE","Tomato","71","7"
"Tamil Nadu","CUDDALORE","Turmeric","212","51"
"Tamil Nadu","CUDDALORE","Water Melon","0","10"
"Tamil Nadu","CUDDALORE","Arhar/Tur","443","664"
"Tamil Nadu","CUDDALORE","Bajra","4640","3176"
"Tamil Nadu","CUDDALORE","Castor seed","18","27"
"Tamil Nadu","CUDDALORE","Cotton(lint)","1734","1572"
"Tamil Nadu","CUDDALORE","Groundnut","49280","20570"
"Tamil Nadu","CUDDALORE","Horse-gram","17","57"
"Tamil Nadu","CUDDALORE","Jowar","524","1327"
"Tamil Nadu","CUDDALORE","Maize","7589","3950"
"Tamil Nadu","CUDDALORE","Moong(Green Gram)","943","3489"
"Tamil Nadu","CUDDALORE","Other Kharif pulses","20","86"
"Tamil Nadu","CUDDALORE","Ragi","409","201"
"Tamil Nadu","CUDDALORE","Rice","315702","114599"
"Tamil Nadu","CUDDALORE","Sesamum","1439","4201"
"Tamil Nadu","CUDDALORE","Small millets","2814","2752"
"Tamil Nadu","CUDDALORE","Sunflower","648","1241"
"Tamil Nadu","CUDDALORE","Urad","10576","31563"
"Tamil Nadu","CUDDALORE","Banana","104663","3919"
"Tamil Nadu","CUDDALORE","Cashewnut","26585","29831"
"Tamil Nadu","CUDDALORE","Coconut ","37800","2743"
"Tamil Nadu","CUDDALORE","Coriander","1162","3430"
"Tamil Nadu","CUDDALORE","Dry chillies","79","118"
"Tamil Nadu","CUDDALORE","Onion","2477","256"
"Tamil Nadu","CUDDALORE","Sugarcane","3549318","29734"
"Tamil Nadu","CUDDALORE","Sweet potato","1265","114"
